2350174;0.00081;-0.00292;0.00259
2351268;0.00294;-0.00292;0.00046
2352372;-0.00026;-0.00186;-0.00060
2353483;0.00081;-0.00612;0.00046
2354581;0.00081;-0.00292;-0.00060
2355679;0.00507;-0.00186;-0.00060
2356789;0.00187;-0.00292;-0.00060
2357897;0.00081;0.00027;0.00046
2358985;-0.00132;0.00027;0.00046
2360078;0.00187;0.00134;-0.00167
2361180;0.00401;-0.00292;-0.00167
2362098;0.00507;-0.00186;-0.00060
2363201;0.00081;-0.00399;0.00046
2364296;0.00294;-0.00292;-0.00060
2365402;0.00294;0.00027;0.00046
2366502;0.00294;0.00027;0.00259
2367590;0.00081;-0.00186;0.00259
2368691;-0.00239;0.00027;0.00259
2369793;-0.00239;-0.00186;0.00046
2370902;-0.00132;-0.00612;-0.00060
2372007;-0.00239;-0.00292;-0.00167
2373113;-0.00239;0.00027;-0.00273
2374216;-0.00132;0.00027;-0.00273
2375144;0.00187;-0.00292;-0.00167
2376243;0.00401;-0.00186;0.00046
2377347;0.00294;0.00134;0.00046
2378436;0.00507;-0.00292;0.00153
2379540;0.00720;-0.00399;0.00366
2380633;0.00294;-0.00292;0.00792
2381737;0.00081;-0.00079;0.00472
2382838;0.00187;-0.00079;-0.00060
2383946;-0.00239;0.00134;0.00366
2385039;0.00081;0.00240;0.00046
2386127;-0.00239;0.00027;0.00259
2387220;-0.00558;-0.00079;0.00259
2388328;-0.00345;-0.00399;-0.00060
2389436;-0.00026;-0.00079;0.00366
2390364;-0.00132;-0.00079;0.00046
2391467;-0.00132;0.00134;0.00046
2392566;-0.00026;0.00240;0.00153
2393659;-0.00239;0.00240;0.00259
2394761;-0.00239;-0.00079;0.00153
2395877;-0.00026;-0.00399;0.00046
2396980;-0.00026;-0.00079;-0.00060
2398084;-0.00239;0.00240;-0.00273
2399191;-0.00132;0.00347;0.00153
2400289;-0.00239;0.00134;0.00046
2401386;-0.00345;0.00453;-0.00060
2402492;-0.00026;0.00453;0.00153
2403402;0.00081;0.00240;0.00153
2404494;-0.00558;0.00134;-0.00167
2405593;-0.00984;0.00134;-0.00273
2406700;-0.00239;0.00027;-0.00167
2407807;0.00294;-0.00079;0.00046
2408912;-0.00132;-0.00079;-0.00167
2410017;-0.00345;0.00027;0.00366
2411112;-0.00345;-0.00186;0.00153
2412216;-0.00345;0.00027;-0.00060
2413326;-0.00239;-0.00399;-0.00060
2414436;0.00294;-0.00505;0.00153
2415357;0.00401;-0.00612;0.00472
2416454;0.00401;-0.00612;0.00472
2417555;0.00294;-0.00719;0.00259
2418649;0.00401;-0.00612;-0.00060
2419757;0.00187;-0.00186;0.00153
2420866;-0.00132;-0.00079;0.00153
2421969;-0.00452;0.00027;0.00259
2423062;-0.00452;-0.00186;0.00153
2424173;0.00081;-0.00186;0.00153
2425267;0.00401;0.00027;0.00366
2426368;0.00294;0.00240;0.00259
2427458;0.00294;0.00134;0.00046
2428554;0.00294;0.00453;0.00046
2429641;0.00081;0.00453;-0.00167
2430745;-0.00132;0.00347;-0.00486
2431670;0.00187;-0.00186;-0.00167
2432782;0.00081;0.00027;-0.00167
2433885;0.00401;0.00027;-0.00273
2434983;0.00294;-0.00186;-0.00060
2436081;0.00294;-0.00079;-0.00167
2437189;0.00401;0.00027;-0.00167
2438284;0.00401;-0.00186;-0.00167
2439386;0.00081;-0.00186;-0.00060
2440492;0.00187;-0.00292;0.00046
2441586;-0.00345;-0.00079;-0.00060
2442698;-0.00452;-0.00079;-0.00060
2443628;-0.00239;-0.00079;0.00046
2444737;0.00081;0.00027;0.00366
2445832;0.00081;-0.00079;0.00366
2446935;0.00294;0.00027;0.00366
2448022;0.00507;0.00027;0.00366
2449111;0.00614;0.00134;-0.00060
2450082;0.00081;0.00134;-0.00273
2451366;-0.00026;-0.00399;-0.00273
2452478;-0.00345;-0.00399;-0.00060
2453402;-0.00345;-0.00292;0.00046
2454511;-0.00026;-0.00186;-0.00060
2455615;0.00081;-0.00292;0.00259
2456717;-0.00132;-0.00292;-0.00167
2457829;-0.00239;-0.00612;-0.00380
2458942;-0.00239;-0.00505;-0.00273
2460047;-0.00239;0.00027;-0.00167
2461159;-0.00239;-0.00079;-0.00273
2462264;0.00187;-0.00186;-0.00060
2463189;0.00294;-0.00079;0.00259
2464284;-0.00026;0.00240;-0.00060
2465386;-0.00239;-0.00186;-0.00167
2466494;0.00294;-0.00292;-0.00167
2467593;0.00081;-0.00292;-0.00060
2468700;-0.00558;-0.00399;-0.00060
2469812;-0.00771;-0.00612;-0.00060
2470927;-0.00345;-0.00612;0.00046
2472026;-0.00026;0.00027;-0.00167
2473129;0.00187;-0.00079;-0.00167
2474046;-0.00345;0.00027;-0.00273
2475157;-0.00452;0.00027;-0.00060
2476256;-0.00771;0.00134;-0.00167
2477368;-0.00771;0.00240;-0.00273
2478476;-0.00665;0.00347;-0.00273
2479576;-0.00452;0.00027;-0.00273
2480676;-0.00345;-0.00186;-0.00060
2481790;-0.00558;-0.00399;0.00046
2482899;-0.00345;-0.00399;-0.00060
2483821;-0.00239;-0.00186;-0.00167
2484722;-0.00239;-0.00399;-0.00273
2486018;-0.00345;-0.00292;0.00046
2487118;-0.00452;0.00027;-0.00060
2488219;0.00187;-0.00292;-0.00060
2489328;0.00507;-0.00292;-0.00167
2490429;-0.00132;0.00027;0.00153
2491534;-0.00558;0.00134;0.00472
2492628;-0.00452;0.00027;0.00259
2493731;-0.00132;-0.00186;0.00046
2494838;0.00081;-0.00292;0.00153
2495941;0.00187;-0.00186;0.00366
2497034;-0.00132;0.00027;0.00472
2498129;0.00081;0.00134;0.00472
2499034;0.00081;-0.00186;0.00472
2500128;0.00294;0.00134;0.00366
2501219;0.00187;0.00240;0.00472
2502312;0.00187;0.00134;0.00472
2503402;0.00187;-0.00505;0.00579
2504498;0.00187;-0.00399;0.00579
2505592;-0.00345;-0.00079;0.00259
2506698;-0.00345;-0.00186;0.00153
2507806;-0.00345;-0.00186;0.00259
2508915;-0.00026;0.00027;-0.00167
2510014;0.00507;0.00134;-0.00380
2511108;0.00294;0.00134;-0.00167
2512203;0.00187;0.00027;0.00046
2513292;0.00401;0.00027;0.00046
2514385;-0.00026;-0.00079;0.00153
2515490;0.00187;0.00027;0.00046
2516581;0.00081;0.00134;0.00046
2517669;0.00081;0.00453;0.00259
2518765;0.00187;0.00134;0.00259
2519868;0.00401;0.00027;0.00153
2520778;0.00187;-0.00079;0.00366
2521887;0.00081;-0.00079;0.00153
2522982;0.00294;-0.00399;-0.00273
2524081;-0.00026;-0.00079;-0.00060
2525193;-0.00026;-0.00186;0.00046
2526293;-0.00345;-0.00186;0.00046
2527399;-0.00452;-0.00079;-0.00060
2528512;-0.00239;-0.00186;0.00472
2529611;-0.00132;-0.00079;0.00472
2530719;-0.00452;-0.00292;0.00366
2531644;-0.00665;-0.00399;0.00259
2532753;-0.00132;0.00240;0.00046
2533854;-0.00026;0.00240;0.00046
2534959;0.00081;0.00027;-0.00060
2536052;-0.00026;0.00027;0.00259
2537157;-0.00026;-0.00079;-0.00060
2538261;0.00081;0.00027;0.00153
2539360;-0.00132;-0.00186;0.00153
2540462;0.00081;-0.00186;0.00259
2541563;0.00081;-0.00186;0.00046
2542656;-0.00026;-0.00079;0.00046
2543764;-0.00132;-0.00186;0.00153
2544689;0.00187;0.00027;0.00259
2545789;0.00081;0.00240;0.00366
2546884;0.00294;0.00347;0.00259
2547973;0.00401;-0.00079;0.00259
2549066;0.00294;0.00134;0.00472
2550164;-0.00345;0.00240;0.00153
2551257;-0.00132;0.00240;0.00046
2552360;-0.00665;0.00240;-0.00167
2553463;-0.00558;0.00027;-0.00486
2554567;-0.00771;0.00240;-0.00380
2555665;-0.00665;0.00347;-0.00273
2556778;-0.00239;-0.00399;-0.00060
2557894;-0.00026;-0.00399;0.00153
2558811;-0.00239;-0.00079;0.00259
2559920;-0.00558;-0.00292;0.00259
2561019;-0.00239;-0.00079;0.00259
2562120;-0.00345;-0.00079;0.00259
2563220;-0.00239;-0.00292;0.00153
2564328;-0.00132;-0.00079;0.00366
2565430;-0.00132;-0.00079;0.00153
2566542;-0.00132;-0.00292;-0.00273
2567646;0.00507;-0.00186;-0.00273
2568754;0.00507;-0.00292;-0.00167
2569678;0.00187;-0.00186;-0.00167
2570788;0.00401;0.00134;0.00046
2571884;0.00187;0.00027;-0.00167
2572982;-0.00239;0.00240;-0.00167
2574081;-0.00026;0.00240;-0.00167
2575187;0.00081;-0.00079;-0.00167
2576289;0.00081;-0.00079;0.00046
2577386;-0.00239;-0.00505;0.00259
2578492;-0.00558;-0.00399;0.00153
2579591;-0.00558;-0.00292;0.00153
2580698;-0.00345;-0.00079;0.00259
2581620;-0.00239;0.00134;-0.00060
2582728;-0.00026;-0.00186;-0.00167
2583841;-0.00132;-0.00186;-0.00060
2584955;0.00187;0.00027;0.00046
2586043;-0.00026;-0.00186;0.00366
2587155;-0.00026;-0.00079;0.00046
2588253;0.00081;-0.00079;0.00259
2589357;-0.00239;-0.00079;-0.00060
2590464;-0.00558;-0.00292;-0.00167
2591571;-0.00345;0.00027;-0.00273
2592670;-0.00239;-0.00186;-0.00273
2593600;-0.00239;-0.00079;-0.00167
2594713;-0.00239;0.00134;0.00259
2595815;-0.00239;-0.00079;0.00153
2596924;0.00081;-0.00079;0.00046
2598017;0.00294;0.00027;0.00046
2599106;0.00401;0.00027;-0.00060
2600202;0.00294;0.00240;0.00259
2601291;0.00081;0.00240;0.00259
2602384;-0.00026;0.00027;0.00366
2603482;-0.00452;-0.00079;0.00472
2604584;-0.00878;0.00134;0.00153
2605678;-0.00452;0.00134;0.00259
2606784;-0.00558;0.00240;0.00472
2607890;-0.00345;0.00134;0.00472
2608985;0.00081;-0.00186;0.00579
2609897;-0.00026;-0.00079;0.00685
2610996;0.00081;-0.00186;0.00366
2612090;0.00294;-0.00292;0.00046
2613191;0.00294;-0.00292;-0.00060
2614291;0.00294;-0.00399;0.00366
2615388;0.00294;-0.00292;0.00153
2616490;0.00507;0.00027;0.00579
2617581;0.00081;-0.00079;0.00259
2618685;-0.00452;0.00027;0.00153
2619789;-0.00558;0.00134;0.00046
2620894;-0.00345;0.00240;-0.00060
2621993;-0.00026;0.00134;0.00046
2623086;0.00294;-0.00292;0.00366
2624187;0.00401;-0.00186;0.00366
2625281;0.00614;-0.00186;0.00046
2626201;-0.00026;-0.00186;0.00153
2627301;-0.00345;0.00027;0.00046
2628402;-0.00452;0.00453;0.00046
2629499;-0.00452;0.00134;-0.00486
2630598;-0.00558;0.00027;-0.00060
2631704;-0.00132;0.00453;0.00153
2632806;0.00081;0.00240;0.00046
2633903;-0.00558;-0.00079;0.00046
2635002;-0.00239;0.00347;0.00046
2636097;0.00187;0.00134;-0.00060
2637193;-0.00239;0.00240;0.00046
2638288;-0.00558;-0.00399;-0.00060
2639399;-0.00771;-0.00292;-0.00060
2640329;-0.00452;-0.00186;0.00153
2641431;-0.00452;-0.00399;0.00153
2642542;-0.00345;0.00027;0.00046
2643635;-0.00558;0.00134;0.00046
2644738;-0.00026;-0.00079;0.00472
2645845;0.00294;0.00027;0.00472
2646941;0.00081;-0.00079;0.00153
2648034;0.00081;-0.00079;-0.00060
2649133;0.00187;0.00027;-0.00060
2650226;-0.00026;-0.00079;0.00046
2651334;-0.00239;-0.00079;0.00366
2652436;-0.00239;-0.00186;0.00153
2653364;-0.00026;-0.00079;-0.00060
2654475;-0.00132;0.00453;0.00046
2655570;-0.00132;0.00347;-0.00273
2656669;0.00294;0.00134;-0.00486
2657773;-0.00239;-0.00079;-0.00273
2658885;-0.00239;0.00027;-0.00380
2659984;-0.00132;-0.00612;-0.00273
2661090;0.00081;-0.00399;-0.00273
2662191;0.00507;-0.00186;-0.00060
2663291;0.00081;0.00240;0.00153
2664384;-0.00345;0.00027;0.00153
2665482;0.00187;-0.00292;0.00472
2666581;-0.00132;-0.00292;0.00046
2667498;0.00187;-0.00292;0.00153
2668591;0.00294;0.00240;0.00259
2669679;0.00294;0.00453;0.00046
2670778;0.00081;0.00134;-0.00273
2671887;-0.00132;-0.00292;0.00046
2672986;0.00081;0.00027;0.00046
2674074;-0.00132;0.00453;-0.00167
2675182;-0.00771;0.00134;-0.00273
2676283;-0.00452;0.00027;-0.00167
2677386;-0.00665;0.00134;-0.00273
2678494;-0.00878;0.00134;-0.00167
2679593;-0.00665;0.00134;-0.00060
2680700;-0.00452;-0.00079;-0.00060
2681631;0.00081;-0.00399;0.00153
2682734;0.00187;-0.00186;-0.00060
2683841;0.00294;0.00134;-0.00060
2684942;-0.00132;-0.00186;0.00046
2686041;-0.00132;-0.00399;-0.00167
2687159;-0.00345;-0.00292;-0.00273
2688264;-0.00345;-0.00505;-0.00060
2689376;-0.00452;-0.00186;-0.00060
2690485;0.00081;0.00027;-0.00273
2691581;0.00187;0.00134;-0.00167
2692493;0.00294;-0.00079;-0.00060
2693592;0.00294;-0.00186;0.00153
2694691;0.00401;0.00134;0.00472
2695790;-0.00132;0.00027;0.00579
2696894;-0.00026;0.00027;0.00472
2697987;0.00294;-0.00079;0.00259
2699081;-0.00026;-0.00186;0.00046
2700187;0.00081;0.00134;0.00046
2701275;0.00187;0.00027;-0.00060
2702375;0.00294;-0.00079;0.00046
2703475;-0.00132;-0.00186;-0.00167
2704584;-0.00026;-0.00292;-0.00167
2705696;-0.00771;-0.00079;-0.00273
2706626;-0.00665;0.00134;-0.00593
2707737;-0.00771;0.00453;-0.00486
2708844;-0.00452;0.00134;-0.00380
2709954;-0.00239;0.00027;-0.00273
2711053;-0.00558;-0.00079;-0.00273
2712167;-0.00452;0.00027;-0.00593
2713266;-0.00239;0.00453;-0.00167
2714373;-0.00026;0.00027;0.00046
2715474;-0.00132;0.00134;0.00046
2716569;-0.00665;-0.00186;0.00153
2717668;-0.00665;-0.00505;0.00366
2718593;-0.00345;-0.00399;0.00259
2719700;-0.00239;-0.00079;-0.00060
2720813;-0.00239;-0.00399;0.00046
2721924;-0.00771;-0.00186;0.00046
2723023;-0.00452;-0.00186;-0.00060
2724129;-0.00558;0.00027;-0.00167
2725228;-0.00026;0.00240;-0.00167
2726338;0.00081;0.00453;0.00046
2727431;0.00187;0.00134;0.00259
2728528;0.00187;0.00027;0.00153
2729616;-0.00132;-0.00079;0.00153
2730540;-0.00026;-0.00079;0.00153
2731639;-0.00026;-0.00079;0.00153
2732747;-0.00239;-0.00505;0.00046
2733853;-0.00345;-0.00186;0.00153
2734965;-0.00026;-0.00186;-0.00060
2736070;0.00187;-0.00292;0.00153
2737173;-0.00132;0.00134;0.00366
2738267;-0.00132;-0.00186;0.00366
2739374;-0.00239;-0.00399;0.00472
2740480;-0.00239;-0.00612;-0.00167
2741402;-0.00345;-0.00292;-0.00273
2742518;-0.00771;-0.00079;-0.00167
2743623;-0.01091;-0.00292;-0.00273
2744738;-0.00771;-0.00292;-0.00273
2745850;-0.00558;-0.00292;-0.00060
2746968;-0.00132;-0.00079;-0.00060
2748072;0.00081;-0.00186;0.00153
2749174;-0.00026;-0.00186;0.00153
2750092;-0.00026;0.00240;0.00046
2751192;-0.00345;0.00027;0.00046
2752288;-0.00239;-0.00079;0.00259
2753392;-0.00452;0.00027;0.00046
2754491;-0.00665;-0.00186;-0.00060
2755596;-0.00558;0.00027;-0.00486
2756703;-0.00345;0.00240;-0.00273
2757810;-0.00665;0.00560;0.00046
2758913;-0.00984;0.00666;-0.00060
2760012;-0.00878;0.00666;-0.00273
2761112;-0.00452;0.00560;-0.00273
2762216;-0.00132;0.00666;-0.00273
2763144;0.00081;0.00666;-0.00167
2764238;-0.00132;0.00347;-0.00273
2765347;-0.00239;0.00347;-0.00273
2766446;-0.00558;0.00134;-0.00167
2767554;-0.00345;0.00134;0.00046
2768648;-0.00452;0.00027;-0.00167
2769757;-0.00558;0.00560;-0.00060
2770872;-0.00452;0.00240;0.00046
2771970;-0.00345;-0.00186;-0.00167
2773074;-0.00239;-0.00186;-0.00060
2774187;-0.00452;-0.00399;0.00046
2775106;-0.00239;-0.00399;0.00046
2776207;-0.00026;-0.00292;0.00046
2777311;-0.00984;-0.00399;-0.00060
2778418;-0.00665;-0.00186;-0.00167
2779531;-0.00026;-0.00079;-0.00273
2780635;-0.00239;0.00134;-0.00060
2781745;-0.00132;0.00027;-0.00060
2782851;-0.00132;-0.00186;-0.00167
2783969;-0.00558;-0.00186;-0.00593
2784894;-0.00452;-0.00079;-0.00273
2785999;-0.00345;0.00240;0.00046
2787093;0.00081;-0.00186;0.00046
2788193;-0.00239;0.00027;0.00153
2789289;-0.00558;0.00134;0.00046
2790386;-0.00558;0.00027;-0.00060
2791492;-0.00665;0.00347;0.00046
2792585;-0.00558;0.00027;-0.00060
2793691;-0.00345;0.00027;-0.00167
2794800;-0.00132;-0.00079;-0.00060
2795914;-0.00132;-0.00186;-0.00060
2796837;-0.00026;-0.00079;-0.00060
2797950;-0.00026;-0.00292;0.00259
2799049;-0.00026;-0.00399;0.00153
2800161;-0.00452;-0.00399;0.00259
2801260;-0.00239;-0.00292;0.00153
2802369;-0.00239;0.00027;0.00046
2803467;-0.00239;0.00027;0.00046
2804566;-0.00132;0.00027;-0.00060
2805665;-0.00132;0.00240;-0.00060
2806774;0.00081;0.00134;0.00046
2807878;-0.00132;0.00027;-0.00167
2808800;-0.00132;-0.00292;-0.00167
2809915;-0.00239;-0.00186;-0.00060
2811019;-0.00239;-0.00186;-0.00167
2812125;-0.00132;-0.00186;-0.00060
2813229;-0.00026;0.00027;0.00046
2814334;0.00401;-0.00079;0.00153
2815430;0.00827;-0.00079;0.00366
2816531;0.00720;-0.00079;0.00366
2817625;0.00294;-0.00186;0.00153
2818727;-0.00132;-0.00186;0.00046
2819652;-0.00452;-0.00399;-0.00167
2820767;-0.00132;-0.00505;-0.00060
2821887;0.00294;-0.00825;-0.00060
2822986;0.00294;-0.00186;-0.00060
2824085;-0.00132;0.00134;-0.00167
2825192;-0.00452;0.00134;-0.00167
2826292;0.00081;-0.00079;-0.00167
2827398;0.00081;-0.00292;-0.00060
2828499;0.00081;-0.00292;0.00153
2829592;0.00401;-0.00292;0.00153
2830691;-0.00026;-0.00186;0.00046
2831616;-0.00132;-0.00399;-0.00060
2832730;-0.00345;-0.00399;-0.00167
2833844;-0.00452;-0.00612;0.00153
2834954;-0.00132;-0.00186;0.00366
2836053;-0.00132;-0.00079;0.00366
2837163;-0.00345;0.00027;0.00259
2838257;-0.00345;0.00240;-0.00167
2839367;-0.00558;0.00347;-0.00486
2840476;-0.00558;0.00240;-0.00380
2841393;-0.00558;0.00347;-0.00273
2842495;-0.00026;0.00240;-0.00167
2843594;-0.00558;0.00027;-0.00060
2844701;-0.00239;-0.00186;-0.00060
2845814;-0.00132;-0.00292;-0.00060
2846928;-0.00239;-0.00292;-0.00060
2848032;-0.00452;-0.00186;-0.00060
2849147;-0.00345;-0.00079;0.00153
2850246;-0.00239;0.00027;-0.00060
2851357;-0.00239;-0.00399;-0.00273
2852281;-0.00345;-0.00186;-0.00273
2853391;-0.00452;-0.00079;-0.00167
2854499;-0.00345;0.00027;-0.00060
2855598;-0.00345;-0.00292;0.00046
2856704;-0.00452;-0.00186;-0.00167
2857818;-0.00558;-0.00079;-0.00167
2858933;-0.00452;-0.00079;0.00153
2860032;0.00187;0.00027;0.00153
2861121;0.00187;0.00240;0.00046
2862210;0.00294;0.00240;-0.00167
2863123;0.00294;0.00347;0.00046
2864215;0.00401;0.00240;0.00046
2865305;-0.00026;0.00027;0.00685
2866402;-0.00558;0.00027;0.00579
2867499;-0.00452;-0.00079;0.00366
2868598;-0.00558;-0.00186;0.00472
2869706;-0.00771;-0.00186;-0.00060
2870818;-0.00558;-0.00186;0.00046
2871927;-0.00132;0.00134;0.00046
2873020;0.00081;0.00027;-0.00060
2874115;0.00081;0.00453;-0.00060
2875209;-0.00345;0.00134;-0.00273
2876312;-0.00239;-0.00079;-0.00380
2877422;-0.00132;-0.00079;-0.00167
2878353;-0.00132;-0.00079;0.00046
2879457;0.00081;-0.00186;0.00259
2880558;-0.00132;0.00027;0.00259
2881651;-0.00345;0.00347;0.00366
2882754;-0.00345;0.00240;0.00153
2883855;-0.00345;0.00027;0.00046
2884961;-0.00345;-0.00292;0.00153
2886060;-0.00558;-0.00186;0.00259
2887172;-0.00984;-0.00079;0.00153
2888271;-0.00665;-0.00079;0.00046
2889372;-0.00452;-0.00079;0.00153
2890479;-0.00345;-0.00079;0.00153
2891399;-0.00026;-0.00505;0.00579
2892509;-0.00026;-0.00292;0.00366
2893608;-0.00026;-0.00292;0.00259
2894714;0.00081;0.00027;-0.00060
2895814;-0.00026;0.00134;-0.00060
2896924;-0.00132;0.00027;-0.00273
2898023;0.00081;0.00347;-0.00273
2899118;-0.00132;0.00240;-0.00167
2900219;-0.00452;0.00134;-0.00167
2901328;-0.00878;0.00134;-0.00060
2902429;-0.00665;0.00134;0.00046
2903350;-0.00026;0.00240;-0.00060
2904449;0.00081;0.00134;-0.00060
2905552;0.00081;0.00027;-0.00167
2906645;0.00081;-0.00292;-0.00273
2907753;0.00081;-0.00079;-0.00273
2908867;-0.00132;-0.00399;-0.00060
2909973;-0.00239;-0.00079;-0.00060
2911077;0.00187;0.00240;-0.00060
2912179;0.00294;0.00240;0.00046
2913267;-0.00026;-0.00079;0.00046
2914373;-0.00771;0.00027;0.00153
2915475;-0.00771;-0.00186;0.00046
2916390;-0.00771;0.00027;0.00153
2917493;-0.00558;0.00240;0.00046
2918586;-0.00239;0.00240;0.00259
2919679;-0.00345;-0.00079;0.00046
2920788;-0.00239;0.00027;-0.00167
2921896;-0.00345;-0.00186;0.00153
2922995;-0.00345;-0.00292;0.00046
2924096;-0.00239;-0.00079;0.00046
2925198;-0.00026;-0.00079;0.00046
2926299;-0.00026;-0.00079;0.00153
2927402;0.00507;0.00027;0.00153
2928493;0.01040;-0.00186;0.00259
2929586;0.00401;-0.00186;0.00153
2930680;0.00081;-0.00399;0.00153
2931599;0.00081;-0.00399;-0.00060
2932706;-0.00132;0.00027;-0.00167
2933813;-0.00132;-0.00079;-0.00060
2934928;-0.00132;-0.00186;-0.00167
2936033;0.00081;0.00027;-0.00060
2937137;-0.00132;0.00134;-0.00167
2938237;-0.00345;-0.00079;-0.00380
2939353;-0.00239;-0.00079;-0.00167
2940463;-0.00132;0.00027;-0.00060
2941384;0.00187;0.00134;-0.00060
2942482;0.00187;-0.00186;-0.00060
2943584;-0.00132;0.00027;0.00046
2944678;-0.00452;0.00134;0.00046
2945784;-0.00558;0.00134;-0.00060
2946894;-0.00345;0.00134;0.00046
2947988;-0.00665;0.00453;0.00153
2949081;-0.00771;0.00347;0.00153
2950182;-0.00558;0.00347;0.00046
2951277;-0.00878;0.00027;-0.00273
2952380;-0.00452;0.00027;0.00046
2953480;0.00081;-0.00079;0.00259
2954574;-0.00132;-0.00079;0.00153
2955684;-0.00132;0.00134;0.00472
2956603;0.00187;0.00027;0.00153
2957698;0.00081;-0.00292;0.00046
2958801;0.00081;0.00027;-0.00060
2959902;-0.00239;-0.00399;-0.00167
2961007;-0.00026;-0.00079;-0.00167
2962113;-0.00132;0.00347;-0.00167
2963216;-0.00239;0.00240;-0.00167
2964326;-0.00026;0.00240;-0.00167
2965430;-0.00452;0.00347;-0.00060
2966539;-0.00239;0.00134;-0.00167
2967638;-0.00239;0.00240;-0.00060
2968562;-0.00132;0.00347;0.00153
2969655;0.00187;-0.00186;0.00366
2970758;-0.00026;-0.00292;0.00153
2971873;-0.00026;-0.00079;-0.00380
2972982;-0.00452;0.00240;-0.00380
2974081;-0.00452;0.00453;-0.00273
2975188;-0.00345;0.00240;-0.00167
2976289;-0.00558;0.00240;0.00046
2977388;-0.00345;0.00027;0.00046
2978486;-0.00239;-0.00079;-0.00593
2979590;0.00294;-0.00292;0.00153
2980509;0.00507;0.00027;0.00259
2981596;0.00187;0.00027;-0.00167
2982697;-0.00026;0.00027;0.00046
2983800;-0.00452;0.00027;0.00153
2984903;-0.00239;-0.00186;0.00046
2986003;-0.00132;0.00027;0.00046
2987097;-0.00452;-0.00186;0.00153
2988201;-0.00239;-0.00186;0.00046
2989302;-0.00239;0.00027;0.00153
2990402;-0.00239;0.00240;0.00366
2991499;-0.00345;0.00027;-0.00060
2992597;0.00187;0.00134;-0.00060
2993698;-0.00132;-0.00186;0.00046
2994805;-0.00665;-0.00186;-0.00060
2995738;-0.00558;-0.00505;-0.00060
2996850;-0.00026;-0.00292;-0.00060
2997967;-0.00239;-0.00292;-0.00167
2999072;-0.00239;-0.00186;-0.00273
3000185;-0.00558;-0.00292;0.00153
3001289;-0.00452;-0.00186;0.00046
3002392;-0.00665;-0.00186;-0.00273
3003499;-0.00984;-0.00079;-0.00273
3004421;-0.00878;-0.00079;-0.00167
3005535;-0.00239;0.00027;-0.00273
3006634;-0.00452;0.00240;-0.00060
3007743;-0.00132;0.00134;-0.00060
3008850;0.00187;0.00134;-0.00273
3009954;0.00507;0.00240;-0.00593
3011047;0.00294;0.00347;-0.00060
3012151;0.00187;0.00347;-0.00060
3013244;-0.00026;0.00347;-0.00167
3014354;-0.00558;0.00666;-0.00380
3015454;-0.00239;0.00773;-0.00380
3016374;-0.00132;0.00453;-0.00167
3017480;0.00081;0.00347;-0.00167
3018574;0.00401;0.00347;-0.00380
3019667;0.00401;0.00134;-0.00380
3020771;-0.00026;0.00240;-0.00380
3021886;-0.00345;0.00240;-0.00486
3022986;-0.00345;0.00240;-0.00380
